sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_252446,颜回,孔子,颜回 至 匡 ， 见到 了 被 围困 的 孔子 等 人 。,人物一 匡  见到 围困 人物二,-1
TRAIN_SENT_ID_276935,樊迟,孔子,樊迟 请学稼 ， 孔子 曰 ： “ 吾 不如 老农 。 ”,人物一 请学稼  人物二 曰   吾 老农,-1
TRAIN_SENT_ID_249265,皮皮鲁,鲁西西,皮皮鲁 和 鲁西西 有 许多 好玩 的 经历 ， 都 收集 在 30 卷 《 郑渊洁 童话 全集 》 里 .,人物一 人物二 好玩 经历  收集  卷  郑渊洁 童话 全集  里,1
TRAIN_SENT_ID_249316,陆无双,程英,黄蓉 一看 便 知 程英 “ 外 和 内刚 ” ， “ 外刚内柔 ” 的 陆无双 ， 有 了 这位 守护 天使 ， 以后 都 不会 受人 欺侮 了 。,黄蓉 一看 便 知 人物二  外 内刚    外刚内柔  人物一  这位 守护 天使  以后 不会 受人 欺侮,1
TRAIN_SENT_ID_253034,颜回,孔子,所以 ， 孔子 多次 赞扬 颜回 。,人物二 多次 赞扬 人物一,-1
TRAIN_SENT_ID_252773,颜回,孔子,有 一次 ， 学生 子夏问 孔子 ： “ 颜回 这个 人 怎么样 ？ ”,一次  学生 子夏问 人物二   人物一,-1
TRAIN_SENT_ID_264827,陈永奎,陈永燊,陈永奎 — — 陈瑞 球 之 儿子 、 陈永燊 及 陈淑玲 之兄,人物一   陈瑞 球 儿子  人物二 陈淑玲 之兄,1
TRAIN_SENT_ID_269574,水笙,汪啸风,5 . 水笙 听得 汪啸风 惊呼 ， 当即 勒马 。,人物一 听得 人物二 惊呼  当即 勒马,1
TRAIN_SENT_ID_252419,颜回,孔子,司马贞 索隐 ： “ 苍蝇附骥 尾而致 千里 ， 以喻 颜回 因 孔子 而 名彰 。 ”,司马贞 索隐   苍蝇附骥 尾而致 千里  以喻 人物一 人物二 名彰,-1
TRAIN_SENT_ID_251831,梅超风,黄药师,黄药师 终于 爱上 梅超风,人物二 终于 爱上 人物一,-1
TRAIN_SENT_ID_264567,胡青牛,张无忌,在 蝶 谷医仙 胡青牛 逝世 以后 ， 张无忌 堪称 当 世 第一 名医 。,蝶 谷医仙 人物一 逝世 以后  人物二 堪称 世 第一 名医,-1
TRAIN_SENT_ID_259372,葛玄,左慈,《 长葛县 志 》 载 ： “ 昔 吴人 葛玄 ， 从 左慈 受九丹 金液 仙经 ， 世号 葛仙翁 。,长葛县 志  载   昔 吴人 人物一  人物二 受九丹 金液 仙经  世号 葛仙翁,-1
TRAIN_SENT_ID_250096,武敦儒,武修文,师侄 ： 郭 芙 、 郭襄 、 郭破虏 、 武敦儒 、 武修文 。,师侄  郭 芙  郭襄  郭破虏  人物一  人物二,1
TRAIN_SENT_ID_279329,王蔷,王锴,最终 狄公 攻破 黑暗 之山 ， 逮捕 了 王蔷 ， 救出 了 被困 的 王锴 和 房哲 。,最终 狄公 攻破 黑暗 之山  逮捕 人物一  救出 被困 人物二 房哲,1
TRAIN_SENT_ID_250687,鲁西西,皮皮鲁,皮皮鲁 和 鲁西西 是 阿雅 、 曹轩宾 演唱 的 歌曲 ， 由苟庆 作词 ， 曹轩宾 作曲 。,人物二 人物一 阿雅  曹轩宾 演唱 歌曲  由苟庆 作词  曹轩宾 作曲,1
TRAIN_SENT_ID_260733,薛丁山,薛金莲,《 薛丁山 救五美 》 饰 薛金莲,人物一 救五美  饰 人物二,1
TRAIN_SENT_ID_269399,刘伟,马季,《 送 红包 》 表演者 ： 刘伟 、 马季,送 红包  表演者  人物一  人物二,-1
TRAIN_SENT_ID_268456,单联全,冯一非,《 我 的 丑 爹 》 是 由 单联全 执导 的 一部 家庭 伦理 剧 ， 由 严顺开 、 翁虹 、 江宏恩 、 李勤勤 、 冯一非 、 张海燕 等 主演 。,丑 爹  人物一 执导 一部 家庭 伦理 剧  严顺开  翁虹  江宏恩  李勤勤  人物二  张海燕 主演,-1
TRAIN_SENT_ID_259950,周志文,周志康,今集 跟着 地产 代理 看看 西贡 区村 屋盘 ， 并 请来 孖 仔 周志文 、 周志康 走访 三位 合租 村屋 的 女生 。,今集 跟着 地产 代理 看看 西贡 区村 屋盘  请来 孖 仔 人物一  人物二 走访 三位 合租 村屋 女生,1
TRAIN_SENT_ID_275263,汤潮,赵本山,然而 令 汤潮 意想不到 的 是 ， 这顿 酒 喝 的 并 不 简单 ， 竟然 让 赵本山 动 了 把 他 收到 门下 的 念头 。,令 人物一 意想不到  这顿 酒 喝 简单  竟然 人物二 动 收到 门下 念头,-1
TRAIN_SENT_ID_257499,姜昆,马季,马季 、 赵世忠 、 姜昆,人物二  赵世忠  人物一,-1
TRAIN_SENT_ID_252692,颜回,孔子,颜回 为 人 谦逊 好学 ， “ 不 迁怒 ， 不 贰 过 ” ， 他 异常 尊重 老师 ， 对 孔子 无事 不 从 无言 不悦 。,人物一 谦逊 好学   迁怒  贰   异常 尊重 老师  人物二 无事 无言 不悦,-1
TRAIN_SENT_ID_251416,李瀚章,李鸿章,经朱久 香 举荐 而进 金陵 书局 校书 ， 此后 ， 又 受 李瀚章 延请 主持 李鸿章 主办 的 湖北 经心 书院 。,经朱久 香 举荐 而进 金陵 书局 校书  此后  受 人物一 延请 主持 人物二 主办 湖北 经心 书院,1
TRAIN_SENT_ID_259789,李偲菘,李伟菘,作词 ： 丁晓雯 作曲 ： 李偲菘 / 李伟菘 编曲 ： 何国杰,作词  丁晓雯 作曲  人物一  人物二 编曲  何国杰,1
TRAIN_SENT_ID_266715,龙幽,龙溟,龙溟 演员 经超 魔界 夜叉 族 君主 ， 龙幽 的 哥哥 。,人物二 演员 经超 魔界 夜叉 族 君主  人物一 哥哥,1
TRAIN_SENT_ID_251515,陈辅,陈靖仇,陈靖仇 在 陈辅 的 督促 下 ， 身不由己 的 开始 了 寻找 神器 的 旅程 。,人物二 人物一 督促  身不由己 寻找 神器 旅程,-1
TRAIN_SENT_ID_259651,公孙胜,罗真人,第 15 回 ： 罗真人 ， 公孙胜,回  人物二  人物一,-1
TRAIN_SENT_ID_258155,刘星,夏雪,身份 ： 某 医院 的 护士长 ， 刘星 的 生母 ， 夏雪 和 夏雨 的 继母 。,身份  医院 护士长  人物一 生母  人物二 夏雨 继母,1
TRAIN_SENT_ID_270778,徐若瑄,徐佩瑜,徐佩瑜 标准 的 鹅蛋脸 和 一双 美丽 的 眼睛 让 网友 惊艳 ， 就 连 徐若瑄 也 自叹不如 。,人物二 标准 鹅蛋脸 一双 美丽 眼睛 网友 惊艳  人物一 自叹不如,1
TRAIN_SENT_ID_261089,张豪龙,张柏文,张柏芝 的 母亲 有 英国 国籍 ， 在 跟 张仁勇 结婚 之前 有过 一段 婚姻 ， 跟 张仁勇 再 婚后 生育 有 张柏芝 、 张豪龙 和 张柏文 。,张柏芝 母亲 英国 国籍  张仁勇 结婚 之前 有过 一段 婚姻  张仁勇 婚后 生育 张柏芝  人物一 人物二,1
TRAIN_SENT_ID_274397,贾演,贾源,红楼 话 美食 序言 : 宁荣二 府 是 宁国公 贾演 和 荣国公 贾源 开创 的 基业 ， 至 贾宝玉 这 一代 已 历经 四世 。,红楼 话 美食 序言  宁荣二 府 宁国公 人物一 荣国公 人物二 开创 基业  贾宝玉 一代 历经 四世,1
TRAIN_SENT_ID_275935,李华,寿昌公主,李华 同母 姐妹 : 寿昌公主 。,人物一 同母 姐妹  人物二,1
TRAIN_SENT_ID_252784,颜回,孔子,孔子 又 叫 去 了 颜回 ， 也 问 了 同样 的 问题 。,人物二 人物一  问 同样 问题,-1
TRAIN_SENT_ID_252952,颜回,孔子,子贡 把 颜回 吃饭 的 事 告诉 了 孔子 。,子贡 人物一 吃饭 事 告诉 人物二,-1
TRAIN_SENT_ID_252475,颜回,孔子,为 我 增加 了 荣誉 ， 提高 了 社会 地位 ， 都 是 由于 您 的 奖掖 扶助 ， 就 像 孔子 自称 不如 颜回 、 李生 赞叹 贾复 一样 。,增加 荣誉  提高 社会 地位  奖掖 扶助  人物二 自称 人物一  李生 赞叹 贾复,-1
TRAIN_SENT_ID_274674,马冬晗,马冬昕,马冬晗 与 马冬昕 两姐妹 美貌 与 智慧 并重 ， 都 长得 非常 漂亮 。,人物一 人物二 两姐妹 美貌 智慧 并重  长得 非常 漂亮,1
TRAIN_SENT_ID_252782,颜回,孔子,— — 孔子 与 颜回,人物二 人物一,-1
TRAIN_SENT_ID_270814,伍天锡,伍云召,裴元庆 、 雄阔海 、 伍云召 、 伍天锡 、 左 天成 先后 阵亡 。,裴元庆  雄阔海  人物二  人物一  左 天成 先后 阵亡,1
TRAIN_SENT_ID_272359,文殊广法天尊,金吒,王魔 追赶 逃亡 的 姜子牙 到 五龙山 云霄 洞 ， 被 文殊广法天尊 、 金吒 师徒 所杀 。,王魔 追赶 逃亡 姜子牙 五龙山 云霄 洞  人物一  人物二 师徒 所杀,-1
TRAIN_SENT_ID_258817,张无忌,殷离,除了 赵敏之 外 ， 张无忌 与 峨嵋派 周芷若 、 表妹 殷离 和 波斯 圣女 小昭 也 都 有 千丝万缕 的 爱意 。,赵敏之 外  人物一 峨嵋派 周芷若  表妹 人物二 波斯 圣女 小昭 千丝万缕 爱意,1
TRAIN_SENT_ID_256882,仲由,孔子,仲村 是 一代 圣贤 孔子 的 得意门生 仲由 的 故里 ， 是 历史 上 的 文明 古镇 之一 。,仲村 一代 圣贤 人物二 得意门生 人物一 故里  历史 文明 古镇,-1
TRAIN_SENT_ID_259408,凌音,凌波,当 凌波 助 龙溟 盗鼎 一事 发生 后 ， 凌音 对 姐姐 的 行为 百思不解 ， 把 她 的 事 都 藏 在 心里 面 ， 不再 对人 提起 。,人物二 助 龙溟 盗鼎 一事 发生  人物一 姐姐 行为 百思不解  事 藏 心里 面  不再 对人 提起,1
TRAIN_SENT_ID_257035,洪敬尧,洪荣宏,洪荣宏 ， 洪敬尧 ， 洪荣 良,人物二  人物一  洪荣 良,1
TRAIN_SENT_ID_263925,汤镇宗,汤镇业,丹南 除了 与 众多 知名 影星 如 钟丽缇 、 汤灿 、 汤镇宗 、 汤镇业 等 合作 外 ， 也 同 众多 优秀 的 制片人 、 导演 如 刘桐生 、 蔡德成 有着 密切 的 合作 。,丹南 众多 知名 影星 钟丽缇  汤灿  人物一  人物二 合作 外  众多 优秀 制片人  导演 刘桐生  蔡德成 有着 密切 合作,1
TRAIN_SENT_ID_266695,龙幽,龙溟,龙溟 、 龙幽,人物二  人物一,1
TRAIN_SENT_ID_270603,白水喜,白欢喜,妹妹 ： 白水喜 、 白欢喜,妹妹  人物一  人物二,1
TRAIN_SENT_ID_274697,张卫彝,张卫健,张卫彝 当事人 回应 : 张卫健 回应 ： 我 已 尽力,人物一 当事人 回应  人物二 回应  尽力,1
TRAIN_SENT_ID_250412,赵飞燕,赵合德,但 在 赵飞燕 、 赵合德 姐妹 入宫 后 而 受 排挤 失宠 ， 求 供养 太后 于 长信 宫 。,人物一  人物二 姐妹 入宫 受 排挤 失宠  求 供养 太后 长信 宫,1
TRAIN_SENT_ID_282703,冯审,冯宿,冯审 ， 冯宿 从弟 ， 东阳 人 。,人物一  人物二 从弟  东阳,1
TRAIN_SENT_ID_258810,张无忌,殷离,为 救 母亲 黛绮丝 以及 谢逊 ， 张无忌 ， 赵敏 ， 周芷若 ， 殷离 等 人 ， 决定 牺牲 自己 ， 回到 波斯 总坛 ， 做 了 圣 处女 教主 。,救 母亲 黛绮丝 谢逊  人物一  赵敏  周芷若  人物二  决定 牺牲  回到 波斯 总坛  做 圣 处女 教主,1
TRAIN_SENT_ID_249258,皮皮鲁,鲁西西,喜欢 书籍 ： 皮皮鲁 · 鲁西西,喜欢 书籍  人物一  人物二,1
TRAIN_SENT_ID_252801,颜回,孔子,殿内 设有 一排 楹柱 ， 孔子 塑像 一尊 ， 孟轲 、 曾 参 、 颜回 、 孔 仍 塑像 各 一尊 ， 端木赐 、 冉雍 、 宰予 等 12 贤人 塑像 各 一尊 。,殿内 设有 一排 楹柱  人物二 塑像 一尊  孟轲  参  人物一  孔 塑像 一尊  端木赐  冉雍  宰予  贤人 塑像 一尊,-1
TRAIN_SENT_ID_270043,楚寒镜,楚碧痕,楚碧痕 ： 长久 居于 月 之 幽境 的 梭罗树 仙 ， 和 姐姐 楚寒镜 出于 同一 精魂 。,人物二  长久 居于 月 幽境 梭罗树 仙  姐姐 人物一 同一 精魂,1
TRAIN_SENT_ID_265475,薛谭,秦青,11 第十一部分 : 原文 : 薛谭 学 讴于 秦青 ① ， 未穷 青之技 ， 自谓 尽 之 ， 遂 辞 归 。,第十一部分  原文  人物一 学 讴于 人物二 ①  未穷 青之技  自谓  遂 辞,-1
TRAIN_SENT_ID_259807,李偲菘,李伟菘,音乐 总监 ： 李偲菘 、 李伟菘 、 易家扬 、 小柯 、 张亚东,音乐 总监  人物一  人物二  易家扬  小柯  张亚东,1
TRAIN_SENT_ID_263014,龙俊杰,王学明,指导 教师 ： 龙俊杰 、 何雁 、 王学明 等 。,指导 教师  人物一  何雁  人物二,-1
TRAIN_SENT_ID_264268,陈真,霍元甲,霍 元武 和 陈真 等 人 千方百计 打听 霍元甲 下落 ， 进行 营救 。,霍 元武 人物一 千方百计 打听 人物二 下落  进行 营救,-1
TRAIN_SENT_ID_271227,毛岸龙,毛岸青,不久 ， 上海 党组织 杨开慧 被 破坏 ， 和 弟弟 毛岸青 、 毛岸龙 曾一度 流落 街头 。,不久  上海 党组织 杨开慧 破坏  弟弟 人物二  人物一 曾一度 流落 街头,1
TRAIN_SENT_ID_251511,陈辅,陈靖仇,经过 一连串 争夺 后 ， 因为 宇文拓 挟持 了 陈辅 为 人质 ， 陈靖仇 只好 而 交出 了 自己 拥有 的 所有 神器 。,一连串 争夺  宇文拓 挟持 人物一 人质  人物二 只好 交出 拥有 神器,-1
TRAIN_SENT_ID_255351,贾午,贾南风,郭槐 过世 后 ， 贾南风 不能 遵其 遗言 ， 不但 仍 与 赵粲 、 贾午 往来 ， 更 谋杀 司马遹 ， 终 於 导致 贾家 败亡 、 自身 被 废 的 下场 。,郭槐 过世  人物二 不能 遵其 遗言  赵粲  人物一 往来  更 谋杀 司马遹  终 於 导致 贾家 败亡  废 下场,1
TRAIN_SENT_ID_253882,赵合德,赵飞燕,赵飞燕 / 赵合德 ： 汉代 最 美艳 动人 的 姐妹花,人物二  人物一  汉代 美艳 动人 姐妹花,1
TRAIN_SENT_ID_264880,赵一楠,赵一涵,妻子 马丽娟 ， 辽宁省 戏校 教师 ， 育有 一对 龙凤 双胞胎 ： 赵一楠 和 赵一涵 。,妻子 马丽娟  辽宁省 戏校 教师  育有 一对 龙凤 双胞胎  人物一 人物二,1
TRAIN_SENT_ID_252515,颜回,孔子,孔子 最 欣赏 颜回 的 地方 ， 就是 “ 不 迁怒 ” 与 “ 不 贰 过 ” 。,人物二 欣赏 人物一 地方   迁怒   贰,-1
TRAIN_SENT_ID_276112,黄立成,黄立行,康熙 来 了 20070102 洛城 男孩 进化论 黄立成 黄立行 李玖哲,康熙  洛城 男孩 进化论 人物一 人物二 李玖哲,1
TRAIN_SENT_ID_267795,万剑一,林惊羽,斩 龙剑 ： 林惊羽 佩剑 ， 也 是 九天 神兵 ， 并且 一往无前 ， 原 持有者 为 青云 不 出世 的 奇才 万剑一 。,斩 龙剑  人物二 佩剑  九天 神兵  一往无前  原 持有者 青云 出世 奇才 人物一,-1
TRAIN_SENT_ID_253893,赵合德,赵飞燕,又 据 《 汉书 》 记载 ， 是 汉成帝 皇后 赵飞燕 之妹 美女 赵合德 所创 的 一种 眉型 ， 眉如 远山 含翠 ， 因其美 ， 世人 争相 效仿 。,汉书  记载  汉成帝 皇后 人物二 之妹 美女 人物一 所创 一种 眉型  眉如 远山 含翠  因其美  世人 争相 效仿,1
TRAIN_SENT_ID_261448,毛泽建,毛泽东,毛泽建 （ 1905 - 1929 ） ， 革命烈士 ， 毛泽东 堂妹 。,人物一       革命烈士  人物二 堂妹,1
TRAIN_SENT_ID_264542,岳云鹏,郭德纲,郭德纲 ― ― 何云伟 、 曹云 金 、 岳云鹏 、 孔云龙 、 朱云峰 、 栾云平 、 李云杰 、 刘云天,人物二 ― ― 何云伟  曹云 金  人物一  孔云龙  朱云峰  栾云平  李云杰  刘云天,-1
TRAIN_SENT_ID_284839,白浅,白真,瀛洲 取草 ， 借结魄 灯 ， 经 四哥 白真 提 点 ， 白浅 终于 明白 她 早已 爱上 夜华 。,瀛洲 取草  借结魄 灯  四哥 人物二 提 点  人物一 终于 明白 早已 爱上 夜华,1
TRAIN_SENT_ID_252838,颜回,孔子,殿内 供 孔子 及 孟轲 、 颜回 等 42 哲人 牌位 。,殿内 供 人物二 孟轲  人物一  哲人 牌位,-1
TRAIN_SENT_ID_255317,卫夫人,王羲之,卫夫人 给 鹅 点睛 : 一次 ， 王羲之 画鹅 ， 什么 都 画 好 了 ， 就是 眼睛 左 也 不成 右 不成 ， 总 感觉 画 的 不好 。,人物一 鹅 点睛  一次  人物二 画鹅  画  眼睛 左 右  总 感觉 画 不好,-1
TRAIN_SENT_ID_265462,薛谭,秦青,原文 : 薛谭 学 讴 ① 于 秦青 ， 未穷 ② 青之技 ， 自谓 ③ 尽 之 ④ ， 遂 辞 归 。,原文  人物一 学 讴 ① 人物二  未穷 ② 青之技  自谓 ③ ④  遂 辞,-1
TRAIN_SENT_ID_272005,文姜,宣姜,文姜 ， 嫁 鲁桓公 宣姜 丈夫 : 第一任 丈夫 ： 卫宣公,人物一  嫁 鲁桓公 人物二 丈夫  第一任 丈夫  卫宣公,1
TRAIN_SENT_ID_273370,杨锐,张之洞,张之洞 急电 挽救 他 的 得意门生 杨锐 而 不得 ， 为此 ， 他 深感 痛惜 。,人物二 急电 挽救 得意门生 人物一   深感 痛惜,-1
TRAIN_SENT_ID_261641,宋小宝,赵本山,赵本山 宋小宝,人物二 人物一,-1
TRAIN_SENT_ID_265411,薛谭,秦青,晋 葛洪 《 抱朴子 · 交际 》 ： “ 耻令 谭 （ 薛谭 ） 、 青 （ 秦青 ） 专面 地 之 笃 ， 不使 王 （ 王阳 ） 贡 （ 贡禹 ） 擅弹 冠之美 。 ”,晋 葛洪  抱朴子  交际    耻令 谭  人物一   青  人物二  专面 笃  不使 王  王阳  贡  贡禹  擅弹 冠之美,-1
TRAIN_SENT_ID_255188,赵海燕,赵本山,《 出名 》 （ 表演 ： 赵本山 、 赵海燕 ）,出名   表演  人物二  人物一,-1
TRAIN_SENT_ID_264955,林一峰,林二汶,林一峰 、 林二汶,人物一  人物二,1
TRAIN_SENT_ID_264940,贾元春,贾宝玉,3.2 . 贾政 生 贾珠 、 贾元春 、 贾宝玉 ( 王夫人 所 生 ) 、 贾探春 ( 庶出 ) 、 贾环 ( 赵姨娘 所 生 ) ；,贾政 生 贾珠  人物一  人物二  王夫人 生   贾探春  庶出   贾环  赵姨娘 生,1
TRAIN_SENT_ID_258831,张无忌,殷离,1986 ， 香港 无线 ， 梁朝伟 饰 张无忌 ， 黎美娴 饰 赵敏 ， 邓萃雯 饰 周芷若 ， 邵美琪 饰小昭 ， 陈安莹 饰 殷离 （ 蛛儿 ）,香港 无线  梁朝伟 饰 人物一  黎美娴 饰 赵敏  邓萃雯 饰 周芷若  邵美琪 饰小昭  陈安莹 饰 人物二  蛛儿,1
TRAIN_SENT_ID_279080,夏林菲,夏翼,1 本书 简介 : : 《 萌 侦探 纪事 1 》 : 本季 主角 ： 莫海音 、 罗洛 、 夏林菲 、 夏翼 、 优优 。,本书 简介    萌 侦探 纪事    本季 主角  莫海音  罗洛  人物一  人物二  优优,1
TRAIN_SENT_ID_260694,王重阳,全真七子,东游 至 山东 ， 王重阳 收 马丹阳 、 孙不二 ， 王玉 阳 、 丘 长春 ， 谭长真 ， 刘长生 、 郝 太古 等 人为 徒 ， 后称 “ 全真七子 ” 。,东游 山东  人物一 收 马丹阳  孙不二  王玉 阳  丘 长春  谭长真  刘长生  郝 太古 人为 徒  后称  人物二,-1
TRAIN_SENT_ID_264640,徐婕妤,徐惠,徐婕妤 唐太宗 贤妃 徐惠 之妹,人物一 唐太宗 贤妃 人物二 之妹,1
TRAIN_SENT_ID_262205,陈靖仇,陈辅,帮助 陈靖仇 营救 陈辅 并 封印 饕餮 ， 引导 于 小雪 自身 女娲 石 力量 逐渐 觉醒 ， 再度 步入 红尘 挽救 神州 天劫 。,帮助 人物一 营救 人物二 封印 饕餮  引导 小雪 女娲 石 力量 逐渐 觉醒  再度 步入 红尘 挽救 神州 天劫,-1
TRAIN_SENT_ID_251588,穆春,穆弘,小 遮拦 穆春 （ 揭阳 镇 一霸 ， 穆弘 之弟 ）,遮拦 人物一  揭阳 镇 一霸  人物二 之弟,1
TRAIN_SENT_ID_249070,吕洞宾,韩湘子, 三厘 宝地  ， 据传 是 王母娘娘 送给 吕洞宾 、 汉 钟离 、 韩湘子 三位 神仙 的 天宫 宝物 ， 铺开,三厘 宝地   据传 王母娘娘 送给 人物一  汉 钟离  人物二 三位 神仙 天宫 宝物  铺开,-1
TRAIN_SENT_ID_269724,薛洋,薛之荔,薛洋 、 薛之荔 的 父亲 ， 富商 ， 性格内向 ， 沉稳 ， 手下 对 他 都 很 忠心 。,人物一  人物二 父亲  富商  性格内向  沉稳  手下 忠心,1
TRAIN_SENT_ID_255426,罗成,秦琼,亲情 让 秦琼 容忍 了 罗成 的 言行 ， 亲情 迫使 他 即使 不 喜欢 表弟 的 为 人 ， 也 必须 接纳 他 的 热情 。,亲情 人物二 容忍 人物一 言行  亲情 迫使 喜欢 表弟  必须 接纳 热情,1
TRAIN_SENT_ID_273682,姜子牙,元始天尊,三清 圣人 共 议定 论 ， 后 元始天尊 赐予 其徒 姜子牙 ， 配合 打神 鞭 借助 人间 商朝 气数 尽 与 周朝 兴旺 的 国运 敕封 八部 三百六十五 位正神 。,三清 圣人 共 议定  人物二 赐予 其徒 人物一  配合 打神 鞭 借助 人间 商朝 气数 周朝 兴旺 国运 敕封 八部 三百六十五 位正神,-1
TRAIN_SENT_ID_259005,张苞,张绍,子女 张苞 张绍 大张 氏 小张 氏,子女 人物一 人物二 大张 氏 小张 氏,1
TRAIN_SENT_ID_272475,李家杰,李家诚,不过 ， 四叔 透露 两名 儿子 的 工作 已 定下 大方向 ， 长子 李家杰 主管 内地 业务 ， 次子 李家诚 继承 香港 业务 。,四叔 透露 两名 儿子 工作 定下 大方向  长子 人物一 主管 内地 业务  次子 人物二 继承 香港 业务,1
TRAIN_SENT_ID_255324,卫夫人,王羲之,一波三折 成语 出处 : 晋 · 王羲之 《 题 卫夫人 笔阵 图 》 ： “ 每作 一波 ， 常三过 折笔 。 ”,一波三折 成语 出处  晋  人物二  题 人物一 笔阵 图    每作 一波  常三过 折笔,-1
TRAIN_SENT_ID_282233,王辰,王岩,王辰 王岩 率先 突破 雷劫 踏上 仙岛 ， 雷劫 随之 减弱 。,人物一 人物二 率先 突破 雷劫 踏上 仙岛  雷劫 随之 减弱,1
TRAIN_SENT_ID_261668,程英,陆无双,陆无双 改为 陆展元 与 何沅君 之女 ， 且 与 程英 并非 表姊妹 。,人物二 改为 陆展元 何沅君 之女  人物一 表姊妹,1
TRAIN_SENT_ID_269501,李国豪,李香凝,李海泉 与 何爱瑜 之孙计 有 ： 长孙 李国豪 、 次孙 李凯 豪 、 三孙 李伟 豪 、 四孙 李嘉 豪 、 孙女 李香凝 等 。,李海泉 何爱瑜 之孙计  长孙 人物一  次孙 李凯 豪  三孙 李伟 豪  四孙 李嘉 豪  孙女 人物二,1
TRAIN_SENT_ID_274620,常赫志,常伯志,五 、 六 当家 黑白 无常 常赫志 和 常伯志,五  六 当家 黑白 无常 人物一 人物二,1
TRAIN_SENT_ID_259777,李偲菘,李伟菘,《 潮流 盛典 》 与 林俊杰 羽泉 袁泉 李偲菘 李伟菘 王啸坤 一同 受邀 出席 演唱 主题曲,潮流 盛典  林俊杰 羽泉 袁泉 人物一 人物二 王啸坤 一同 受邀 出席 演唱 主题曲,1
TRAIN_SENT_ID_267529,扈成,扈三娘,《 扈家庄 》 之 扈三娘 ( 水浒 故事 扈家庄 庄主 扈成 之妹 。,扈家庄  人物二  水浒 故事 扈家庄 庄主 人物一 之妹,1
TRAIN_SENT_ID_267518,裘千丈,裘千仞,石坚 （ 裘千仞 、 裘千丈 ） 秦沛 （ 成吉思汗 ）,石坚  人物二  人物一  秦沛  成吉思汗,1
TRAIN_SENT_ID_255276,卫夫人,王羲之,最 根本 的 是 王羲之 的 反叛 精神 ， 这种 精神 不是 从 他 的 老师 卫夫人 那里 得来 的 ， 而是 从 他 夫人 肚皮 上 得来 的 。,根本 人物二 反叛 精神  这种 精神 老师 人物一 得来  夫人 肚皮 得来,-1
TRAIN_SENT_ID_255344,沈东篱,沈南枝,沈东篱 与 沈南枝 正 额头 抵着 额头 ， 笑 得 一脸 阳光 。,人物一 人物二 正 额头 抵着 额头  笑 一脸 阳光,1
TRAIN_SENT_ID_265603,苗飞飞,苗蜜,苗蜜 ( 蜂族 ) 、 苗飞飞 ( 蜂族 ) 、 嘎库 喽契 、 哥库 喽契 天外 南海 人族 : 湛江云 、 浪 千山 、 岳驼 、 晏河 、 莫修 、 霍真 、 石 雷鸣 、 项 殷风,人物二  蜂族   人物一  蜂族   嘎库 喽契  哥库 喽契 天外 南海 人族  湛江云  浪 千山  岳驼  晏河  莫修  霍真  石 雷鸣  项 殷风,1
TRAIN_SENT_ID_277824,傅清,傅恒,李荣保 之子 ： 傅恒 、 广成 、 傅清 及 傅玉 俱为 重臣 。,李荣保 之子  人物二  广成  人物一 傅玉 俱为 重臣,1
TRAIN_SENT_ID_269365,王中军,王中磊,华谊 兄弟 两位 老板 王中军 、 王中磊 将 携 旗下 85 位 艺人 、 签约 工作室 导演 、 制片人 全体 亮相 ， 此外 ， 近千 社会名流 也 将 受邀 出席 。,华谊 兄弟 两位 老板 人物一  人物二 携 旗下  位 艺人  签约 工作室 导演  制片人 亮相   近千 社会名流 受邀 出席,1
TRAIN_SENT_ID_251406,李瀚章,李鸿章,李瀚章 正写 着 ， 李鸿章 回来 了 ， 拿 起 文件 一看 ， 大笑 ： “ 哥 ， 你 也 会 写 这个 吗 ？ ”,人物一 正写  人物二 回来  文件 一看  大笑   哥  会 写,1
TRAIN_SENT_ID_257791,林平之,岳不群,毕竟 就算 岳不群 真的 刺伤 过 林平之 ， 又 总 不会 故意 让 他 知道 来害 女儿 。,毕竟 人物二 真的 刺伤 人物一  总 不会 故意 知道 来害 女儿,-1
TRAIN_SENT_ID_257237,艾欧里亚,艾俄洛斯,艾俄洛斯 （ 左 ） 和 艾欧里亚 （ 右 ） 神圣 衣,人物二  左  人物一  右  神圣 衣,1
TRAIN_SENT_ID_251842,梅超风,黄药师,陈玄风 、 梅超风 互生 爱慕 ， 恐 黄药师 性格 怪癖 不予 应允 ， 决定 窃取 了 师父 的 《 九阴真经 》 下卷 。,陈玄风  人物一 互生 爱慕  恐 人物二 性格 怪癖 不予 应允  决定 窃取 师父  九阴真经  下卷,-1
TRAIN_SENT_ID_267517,裘千丈,裘千仞,2008 《 射雕 英雄传 》 饰 裘千仞 裘千丈,射雕 英雄传  饰 人物二 人物一,1
TRAIN_SENT_ID_278193,王蕙芳,吴菱仙,王蕙芳 相关 信息 : 恩师 吴菱仙,人物一 相关 信息  恩师 人物二,-1
TRAIN_SENT_ID_249203,皮皮鲁,鲁西西,因为 他 的 《 舒克和贝塔 》 、 《 皮皮鲁 和 鲁西西 》 动画 都 是 当之无愧 的 NUMONE ！,舒克和贝塔    人物一 人物二  动画 当之无愧,1
