sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_251819,梅超风,黄药师,铁掌 帮 裘千仞 受金之聘 ， 制造 谣诼 ， 煽动 全真 派 在 荒村 野店 与 梅超风 、 黄药师 恶战 。,铁掌 帮 裘千仞 受金之聘  制造 谣诼  煽动 全真 派 荒村 野店 人物一  人物二 恶战,-1,0
TRAIN_SENT_ID_279040,张福龙,陈亿丰,张福龙 本名 ： 陈亿丰,人物一 本名  人物二,-1,0
TRAIN_SENT_ID_262222,尤二姐,尤三姐,一个 叫 尤二姐 ， 一个 叫 尤三姐 。,一个 人物一  一个 人物二,1,0
TRAIN_SENT_ID_248967,吕洞宾,韩湘子,即汉 钟离 、 张果老 、 韩湘子 、 铁拐李 、 曹国舅 、 吕洞宾 、 蓝采和 及 何仙姑 。,即汉 钟离  张果老  人物二  铁拐李  曹国舅  人物一  蓝采和 何仙姑,-1,0
TRAIN_SENT_ID_255335,卫夫人,王羲之,王羲之 奋发向上 ， 游学 归来 书艺 猛进 ， 感动 了 爱才惜 才 的 郗 太尉 ， 最后 在 老师 卫夫人 的 撮合 下 ， 有情人终成眷属 。,人物二 奋发向上  游学 归来 书艺 猛进  感动 爱才惜 郗 太尉  最后 老师 人物一 撮合  有情人终成眷属,-1,0
TRAIN_SENT_ID_274684,冯国纶,冯国经,· 冯汉柱 ： 利丰 第二代 接班人 ， 知名 商人 冯国经 、 冯国纶 之 父 。,冯汉柱  利丰 第二代 接班人  知名 商人 人物二  人物一 父,1,0
TRAIN_SENT_ID_275502,庞林,庞统,习祯 《 三国志 庞统 传 》 : 庞林 妇 ， 同郡 习祯 妺 。,习祯  三国志 人物二 传   人物一 妇  同郡 习祯 妺,1,0
TRAIN_SENT_ID_258160,刘星,夏雪,谓 称 ： 叔叔 、 老夏 （ 通用 ） 、 夏东海 （ 刘梅 、 玛丽 用 ） 爸爸 、 爸 、 老爸 （ 夏雪 、 刘星 、 夏雨 用 ） 小哥 、 加 （ ga ） 菲猫 、 爸爸 （ 刘梅 用 ）,谓 称  叔叔  老夏  通用   夏东海  刘梅  玛丽  爸爸  爸  老爸  人物二  人物一  夏雨  小哥  加    菲猫  爸爸  刘梅,1,0
TRAIN_SENT_ID_251867,曹薰铉,李昌镐,横纲 李昌镐 ( 韩国 ) 曹薰铉 ( 韩国 ),横纲 人物二  韩国  人物一  韩国,-1,0
TRAIN_SENT_ID_273362,杨锐,张之洞,捷报 传来 ， 杨锐 满怀激情 ， 代 张之洞 草拟 了 《 广 军援 桂奏稿 》 ， 此稿 成为 近代史 上 一篇 重要文献 。,捷报 传来  人物一 满怀激情  代 人物二 草拟  广 军援 桂奏稿   此稿 成为 近代史 一篇 重要文献,-1,0
TRAIN_SENT_ID_252599,颜回,孔子,孔子 信任 颜回,人物二 信任 人物一,-1,0
TRAIN_SENT_ID_250723,鲁西西,皮皮鲁,皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 是 他 笔下 塑造 的 形象 。,人物二  人物一  罗克  舒克和贝塔 笔下 塑造 形象,1,0
TRAIN_SENT_ID_253825,赵合德,赵飞燕,尊 为 太后 : 佟丽娅版 赵飞燕 ( 17 张 ) 被 废 自杀 : 成帝 死 于 赵合德 床上 ， 朝野 震动 ， 群臣 声讨 赵氏 祸水 。,尊 太后  佟丽娅版 人物二   张  废 自杀  成帝 死 人物一 床上  朝野 震动  群臣 声讨 赵氏 祸水,1,0
TRAIN_SENT_ID_268926,韩非,荀子,至於 李斯 、 韩非 并 皆 荀卿 门生 ， 则 可见 荀子 学术思想 影响 深邃 。,至於 李斯  人物一 皆 荀卿 门生  人物二 学术思想 影响 深邃,-1,0
TRAIN_SENT_ID_277931,薛真度,薛安都,先是 ， 憕 【 薛憕 】 从祖 真度 【 薛真度 】 与族祖 （ 族 祖裹义 ） 安都 【 薛安都 】 拥徐 、 兖归魏 ， 其子 怀隽 【 薛怀 隽 】 见 憕 ， 甚相 亲善 。,先是  憕  薛憕  从祖 真度  人物一  与族祖  族 祖裹义  安都  人物二  拥徐  兖归魏  其子 怀隽  薛怀 隽  见 憕  甚相 亲善,1,0
TRAIN_SENT_ID_274068,南宫敬叔,孔子,孔子 和 南宫敬叔 扬鞭 启程 ， 踏上 了 观周 之路 。,人物二 人物一 扬鞭 启程  踏上 观周 之路,-1,0
TRAIN_SENT_ID_252802,颜回,孔子,颜回 死后 ， 他 成为 孔子 的 继承人 。,人物一 死后  成为 人物二 继承人,-1,0
TRAIN_SENT_ID_263359,武修文,武敦儒,人们 往往 把 武敦儒 、 武修文 以及 耶律齐 与 杨过相 比 ， 因为 他们 是 同辈 的 。,往往 人物二  人物一 耶律齐 杨过相  同辈,1,0
TRAIN_SENT_ID_262200,陈靖仇,陈辅,陈辅 将 自己 复国 的 愿望 ， 全落 在 幼小 的 陈靖仇 身上 。,人物二 复国 愿望  全落 幼小 人物一 身上,-1,0
TRAIN_SENT_ID_269002,韩非,荀子,自道 以至 名 ， 由名 而 至法 ， 上 承 老子 ， 下启 荀子 、 韩非 。,自道 名  由名 至法  承 老子  下启 人物二  人物一,-1,0
TRAIN_SENT_ID_259808,李偲菘,李伟菘,王识贤 在 制作 人 潘协庆 和 李偲菘 、 李伟菘 的 协助 之下 ， 靠 意志力 和 努力 ， 拼出 了 这张 专辑 。,王识贤 制作 潘协庆 人物一  人物二 协助 之下  意志力 努力  拼出 这张 专辑,1,0
TRAIN_SENT_ID_265566,张崇基,张崇德,08 . 龙珠 ( 龙珠 Z ) - 张崇基 + 张崇德,龙珠  龙珠    人物一  人物二,1,0
TRAIN_SENT_ID_273702,姜子牙,元始天尊,武王灭 商后 ， 姜子牙 奉命 太上老君 及 元始天尊 敕令 封神 。,武王灭 商后  人物一 奉命 太上老君 人物二 敕令 封神,-1,0
TRAIN_SENT_ID_275351,申公豹,元始天尊,玉虚宫 申公豹 : 元始天尊 的 门人 。,玉虚宫 人物一  人物二 门人,-1,0
TRAIN_SENT_ID_249075,吕洞宾,韩湘子,早先 ， 道士 在 庙会 期间 弹唱 竹琴 《 韩湘子 》 、 《 吕洞宾 成仙 》 ， 是 为了 宣传 道教 教义 。,早先  道士 庙会 期间 弹唱 竹琴  人物二    人物一 成仙   宣传 道教 教义,-1,0
TRAIN_SENT_ID_269501,李国豪,李香凝,李海泉 与 何爱瑜 之孙计 有 ： 长孙 李国豪 、 次孙 李凯 豪 、 三孙 李伟 豪 、 四孙 李嘉 豪 、 孙女 李香凝 等 。,李海泉 何爱瑜 之孙计  长孙 人物一  次孙 李凯 豪  三孙 李伟 豪  四孙 李嘉 豪  孙女 人物二,1,0
TRAIN_SENT_ID_265562,张崇基,张崇德,香港 版本 ： 龙珠 （ 主唱 ： 张崇基 张崇德 ）,香港 版本  龙珠  主唱  人物一 人物二,1,0
TRAIN_SENT_ID_263390,武修文,武敦儒,很多 人 觉得 与 杨过 对比 ， 武敦儒 、 武修文 更显 脓包 、 废物 。,很多 觉得 杨过  人物二  人物一 更显 脓包  废物,1,0
TRAIN_SENT_ID_274391,贾演,贾源,贾 太公 生二子 ： 长子 宁国公 贾演 、 次子 荣国公 贾源 。,贾 太公 生二子  长子 宁国公 人物一  次子 荣国公 人物二,1,0
TRAIN_SENT_ID_251822,梅超风,黄药师,黄药师 高举 梅超风 尸体 ， 浑 不 理会 六怪 的 兵刃 ， 直扑 过去 。,人物二 高举 人物一 尸体  浑 理会 六怪 兵刃  直扑 过去,-1,0
TRAIN_SENT_ID_255421,罗成,秦琼,王伯当 送别 秦琼 、 罗成 、 程咬金 独自一人 留在 瓦岗 。,王伯当 送别 人物二  人物一  程咬金 独自一人 留在 瓦岗,1,0
TRAIN_SENT_ID_255270,卫夫人,王羲之,从此以后 ， 在 卫夫人 的 具体 辅导 下 ， 王羲之 练字 更加 努力 了 。,从此以后  人物一 具体 辅导  人物二 练字 更加 努力,-1,0
TRAIN_SENT_ID_259802,李偲菘,李伟菘,5.42009 《 潮流 盛典 》 与 林俊杰 羽泉 袁泉 李偲菘 李伟菘 王啸坤 一同 受邀 出席 并 压轴 出场 演唱 主题曲,潮流 盛典  林俊杰 羽泉 袁泉 人物一 人物二 王啸坤 一同 受邀 出席 压轴 出场 演唱 主题曲,1,0
TRAIN_SENT_ID_275821,程万牛,程铁牛,程铁牛 、 程万牛 出场 ， 自然 是 当场出丑 。,人物二  人物一 出场  自然 当场出丑,1,0
TRAIN_SENT_ID_266153,李昌镐,曹薰铉,横纲 李昌镐 ( 韩国 ) 曹薰铉 ( 韩国 ),横纲 人物一  韩国  人物二  韩国,-1,0
TRAIN_SENT_ID_251920,曹薰铉,李昌镐,曹薰铉 胜 山下敬吾 、 李昌镐 胜 罗洗河 、 刘昌赫 胜 周鹤洋 、 李世石 胜睦镇 硕 ， 这是 世界大赛 史上 第一次 四强 被 一国 棋手 包揽 。,人物一 胜 山下敬吾  人物二 胜 罗洗河  刘昌赫 胜 周鹤洋  李世石 胜睦镇 硕  这是 世界大赛 史上 第一次 四强 一国 棋手 包揽,-1,0
TRAIN_SENT_ID_262253,尤二姐,尤三姐,甄 香菱 、 薛宝琴 、 尤二姐 、 尤三姐 、 邢岫烟 、 李纹 、 李绮 、 夏金桂 、 秋桐 、 林红玉 、 龄 官 、 娇杏 ；,甄 香菱  薛宝琴  人物一  人物二  邢岫烟  李纹  李绮  夏金桂  秋桐  林红玉  龄 官  娇杏,1,0
TRAIN_SENT_ID_257456,姜昆,马季,也 就是 那个 时候 初步 知道 了 侯宝林 、 马季 、 姜昆 等等 相声 演员 。,初步 知道 侯宝林  人物二  人物一 相声 演员,-1,0
TRAIN_SENT_ID_251420,李瀚章,李鸿章,其 长女 出嫁 李瀚章 （ 李鸿章 之兄 ） 之子 李经畲 。,长女 出嫁 人物一  人物二 之兄  之子 李经畲,1,0
TRAIN_SENT_ID_253026,颜回,孔子,以天 乙之武 也 ， 焦土 而烂石 ； 以 唐尧 之德 也 ， 襄陵 而 怀山 ； 以 颜回 之仁 也 ， 贫 居于 陋巷 ； 以 孔子 之圣 也 ， 情希乎 执鞭 。,以天 乙之武  焦土 而烂石  唐尧 之德  襄陵 怀山  人物一 之仁  贫 居于 陋巷  人物二 之圣  情希乎 执鞭,-1,0
TRAIN_SENT_ID_275807,石无痕,石无介,在 苏幻儿 惊世骇俗 的 撮合 戏点 下 ， 梁玉石 与 石无痕 渐生 情愫 ， 而 色艺双绝 的 青楼女子 秦雨 秋 也 与 石无介 定情 一生 … …,苏幻儿 惊世骇俗 撮合 戏点  梁玉石 人物一 渐生 情愫  色艺双绝 青楼女子 秦雨 秋 人物二 定情 一生,1,0
TRAIN_SENT_ID_252673,颜回,孔子,《 吕氏春秋 · 任数 》 ： “ 孔子 穷乎 陈蔡 之间 ， 藜 羹 不 斟 ， 七日 不尝粒 ， 昼寝 ， 颜回 索米 ， 得 而 爨 之 。 ”,吕氏春秋  任数    人物二 穷乎 陈蔡 之间  藜 羹 斟  七日 不尝粒  昼寝  人物一 索米  爨,-1,0
TRAIN_SENT_ID_266666,邓鸣贺,邓鸣璐,儿童节目 ： 邓鸣贺 、 邓鸣璐 。,儿童节目  人物一  人物二,1,0
TRAIN_SENT_ID_253097,颜回,孔子,颜回 早丧 ， 孔子 大哭 “ 天丧予 ！,人物一 早丧  人物二 大哭  天丧予,-1,0
TRAIN_SENT_ID_282931,钱永真,钱永刚,育有 一子 钱永刚 、 一女 钱永真 。,育有 一子 人物二  一女 人物一,1,0
TRAIN_SENT_ID_252475,颜回,孔子,为 我 增加 了 荣誉 ， 提高 了 社会 地位 ， 都 是 由于 您 的 奖掖 扶助 ， 就 像 孔子 自称 不如 颜回 、 李生 赞叹 贾复 一样 。,增加 荣誉  提高 社会 地位  奖掖 扶助  人物二 自称 人物一  李生 赞叹 贾复,-1,0
TRAIN_SENT_ID_264584,凌波,凌音,《 仙剑 奇侠传 五前 传 》 凌波 、 凌音 、 炎舞,仙剑 奇侠传 五前 传  人物一  人物二  炎舞,1,0
TRAIN_SENT_ID_261681,程英,陆无双,洪凌波 得到 了 李莫愁 的 真传 ， 武艺 不 弱 ， 在 程英 陆无双 姊妹 之上 。,洪凌波 得到 李莫愁 真传  武艺 弱  人物一 人物二 姊妹 之上,1,0
TRAIN_SENT_ID_266137,李昌镐,曹薰铉,第三轮 ： 李昌镐 1 : 0 刘昌赫 曹薰铉 1 : 0 马晓春 赵治勋 1 : 0 金秀壮 聂卫平 1 : 0 林海峰,第三轮  人物一    刘昌赫 人物二    马晓春 赵治勋    金秀壮 聂卫平    林海峰,-1,0
TRAIN_SENT_ID_250627,鲁西西,皮皮鲁,喜欢 书籍 ： 皮皮鲁 · 鲁西西,喜欢 书籍  人物二  人物一,1,0
TRAIN_SENT_ID_266045,张学思,张学良,至此 ， 周恩来 和 张学铭 、 张学思 的 信 ， 才 辗转 送到 张学良 的 手里 。,至此  周恩来 张学铭  人物一 信  辗转 送到 人物二 手里,1,0
TRAIN_SENT_ID_262226,尤二姐,尤三姐,红楼 二 尤 人物 评析 : 与 尤二姐 的 懦弱 、 屈辱 、 糊涂 、 和善 相对 比 的 是 尤三姐 ， 她 是 刚烈 、 自尊 、 清醒 、 泼辣 的 。,红楼 二 尤 人物 评析  人物一 懦弱  屈辱  糊涂  和善 相对 人物二  刚烈  自尊  清醒  泼辣,1,0
TRAIN_SENT_ID_273683,姜子牙,元始天尊,《 封神榜 》 亦 载 ： 姜子牙 奉 元始天尊 之命 封之为 “ 上 清正 一 龙虎 玄坛 真君 ” 。,封神榜  载  人物一 奉 人物二 之命 封之为  清正 龙虎 玄坛 真君,-1,0
TRAIN_SENT_ID_253127,颜回,孔子,孔子 问 颜回 如何 理解 。,人物二 问 人物一 理解,-1,0
TRAIN_SENT_ID_263361,武修文,武敦儒,师兄 ： 武修文 、 武敦儒,师兄  人物一  人物二,1,0
TRAIN_SENT_ID_257050,洪敬尧,洪荣宏,「 洪氏 三 兄弟 」 在 台湾 歌坛 都 是 名人 ， 洪荣宏 、 洪敬尧 、 洪荣 良都 承袭 了 父亲 洪一峰 的 音乐 细胞 。,洪氏 三 兄弟  台湾 歌坛 名人  人物二  人物一  洪荣 良都 承袭 父亲 洪一峰 音乐 细胞,1,0
TRAIN_SENT_ID_270040,楚寒镜,楚碧痕,楚寒镜 见 楚碧痕 的 决心 ， 于是 告诉 众人 线索 。,人物一 见 人物二 决心  告诉 众人 线索,1,0
TRAIN_SENT_ID_261160,王缙,王维,王缙 遗作 不 多 ， 散文 只有 表 、 碑 、 册等体 ， 意义 不 大 ， 诗作 与 王维 的 风格 相似 ， 具有 一种 平淡 清新 之美 。,人物一 遗作  散文 表  碑  册等体  意义  诗作 人物二 风格 相似  具有 一种 平淡 清新 之美,1,0
TRAIN_SENT_ID_275989,朱竹云,朱竹清,2 人物 关系 : 星罗 帝国 皇子 未婚妻 是 朱竹云 （ 朱竹清 的 姐姐 ）,人物 关系  星罗 帝国 皇子 未婚妻 人物一  人物二 姐姐,1,0
TRAIN_SENT_ID_254300,张顺,张横,《 水浒传 》 第五 五 回 ： “ 可着 李俊 、 张横 、 张顺 、 三 阮六人 棹 船 ， 如此 行事 。 ”,水浒传  第五 五 回   可着 李俊  人物二  人物一  三 阮六人 棹 船  行事,1,0
TRAIN_SENT_ID_252972,颜回,孔子,颜回 与 孔子,人物一 人物二,-1,0
TRAIN_SENT_ID_270557,全真七子,王重阳,防御 路线 走 王重阳 ， 全真七子 相应 点灯 。,防御 路线 走 人物二  人物一 相应 点灯,-1,0
TRAIN_SENT_ID_249250,皮皮鲁,鲁西西,皮皮鲁 恋着 鲁西西,人物一 恋着 人物二,1,0
TRAIN_SENT_ID_249278,皮皮鲁,鲁西西,郑渊洁 — — 舒克 与 贝塔 历险记 ， 皮皮鲁 系列 ， 鲁西西 系列 等,郑渊洁   舒克 贝塔 历险记  人物一 系列  人物二 系列,1,0
TRAIN_SENT_ID_268900,司徒静,司徒剑南,梁君卓 看上 了 文蔷 ， 调戏 文蔷 ， 被 司徒剑南 和 司徒静 很 揍 了 一顿 。,梁君卓 看上 文蔷  调戏 文蔷  人物二 人物一 揍 一顿,1,0
TRAIN_SENT_ID_259736,李偲菘,李伟菘,作曲 ： 李伟菘 、 李偲菘 演唱 ： 萧 骊珠 绝代 双雄 片尾曲 : 萧 孋 珠 - 独上 西楼,作曲  人物二  人物一 演唱  萧 骊珠 绝代 双雄 片尾曲  萧 孋 珠  独上 西楼,1,0
TRAIN_SENT_ID_269349,王中军,王中磊,— — 摘自 “ 王中军 、 王中磊 ： 穿 上 ‘ 红 舞鞋 ’ 的 娱乐 大亨 ”,摘自  人物一  人物二  穿  红 舞鞋  娱乐 大亨,1,0
TRAIN_SENT_ID_277808,乌丫,丁铛,然而 ， 丁铛 的 械 力 、 乌丫 的 医道 、 寒信 的 智慧 以及 小镖 的 顽强 — — 坚信 胜利 的 心 与 心 之间 产生 的 羁绊 ， 将会 唤醒 奇迹 ！,人物二 械 力  人物一 医道  寒信 智慧 小镖 顽强   坚信 胜利 心 心 之间 产生 羁绊  将会 唤醒 奇迹,1,0
TRAIN_SENT_ID_255417,罗成,秦琼,36 专诸巷 罗成 认 舅母 贾柳店 秦琼 待 宾朋,专诸巷 人物一 认 舅母 贾柳店 人物二 宾朋,1,0
TRAIN_SENT_ID_259763,李偲菘,李伟菘,专辑 的 制作 人 是 李偲菘 、 李伟菘 和 陈伟 等 。,专辑 制作 人物一  人物二 陈伟,1,0
TRAIN_SENT_ID_271521,孟优,孟获,孟获 又 被 生擒活捉 ， 其弟 孟优 及众 首领 也 做 了 蜀 军 俘虏 。,人物二 生擒活捉  其弟 人物一 及众 首领 做 蜀 军 俘虏,1,0
TRAIN_SENT_ID_250596,鲁西西,皮皮鲁,南瓜 老大 和 皮皮鲁 成为 了 朋友 ， 他们 一起 踏上 寻找 鲁西西 笑容 的 旅程 。,南瓜 老大 人物二 成为 朋友  一起 踏上 寻找 人物一 笑容 旅程,1,0
TRAIN_SENT_ID_258144,刘星,夏雪,可是 ， 由于 刘星 越作 越 过分 ， 让 夏雪 终于 忍无可忍 。,人物一 越作 越 过分  人物二 终于 忍无可忍,1,0
TRAIN_SENT_ID_272040,韩慕侠,周恩来,周恩来 学习 之 余 ， 常穿 一件 长布 大褂 ， 去 韩慕侠 家里 学拳 练武 。,人物二 学习 余  常穿 一件 长布 大褂  人物一 家里 学拳 练武,-1,0
TRAIN_SENT_ID_250083,武敦儒,武修文,郭靖 看来 ， 襄阳 的 未来 就 落 在 武敦儒 、 武修文 肩膀 上 。,郭靖 看来  襄阳 未来 落 人物一  人物二 肩膀,1,0
TRAIN_SENT_ID_251847,梅超风,黄药师,武眠风 出处 : （ 出自 《 射雕 英雄传 》 第 14 回 桃花 岛主 ， 黄药师 吩咐 梅超风 做 3 件 事 的 第 2 项 ） 。,武眠风 出处   出自  射雕 英雄传   回 桃花 岛主  人物二 吩咐 人物一 做  件 事  项,-1,0
TRAIN_SENT_ID_268887,司徒静,司徒剑南,朱允 知道 司徒静 是 想 搭救 司徒剑南 和 文蔷 而 答应 自己 的 婚约 ， 负气 而 走 。,朱允 知道 人物一 想 搭救 人物二 文蔷 答应 婚约  负气 走,1,0
TRAIN_SENT_ID_259809,李偲菘,李伟菘,潘协庆 ˙ 李偲菘 ˙ 李伟菘 ˙ 林夕 ˙ 姚若龙,潘协庆 ˙ 人物一 ˙ 人物二 ˙ 林夕 ˙ 姚若龙,1,0
TRAIN_SENT_ID_279131,范长利,朱绍文,朱绍文 — — 春长隆 、 冯昆治 、 范长利 、 桂祯 、 徐长福 、 沈竹善,人物二   春长隆  冯昆治  人物一  桂祯  徐长福  沈竹善,-1,0
TRAIN_SENT_ID_268906,司徒静,司徒剑南,朱允 闻听 很 不快 ， 他 亲往 司徒府 看 司徒静 和 司徒剑南 。,朱允 闻听 不快  亲往 司徒府 人物一 人物二,1,0
TRAIN_SENT_ID_252968,颜回,孔子,颜回 随 孔子 在 陈 、 蔡 期间 绝粮 七天 ， 子贡 费 了 许多 周折 才 买 回 一石米 。,人物一 人物二 陈  蔡 期间 绝粮 七天  子贡 费 周折 买 回 一石米,-1,0
TRAIN_SENT_ID_251831,梅超风,黄药师,黄药师 终于 爱上 梅超风,人物二 终于 爱上 人物一,-1,0
TRAIN_SENT_ID_249200,皮皮鲁,鲁西西,一般 童装 以 著名 形象 “ 皮皮鲁 ” 、 “ 鲁西西 ” 作为 商标 ， 高档 童装 则 以 另 两个 著名 形象 “ 舒克 ” 、 “ 贝塔 ” 作为 商标 。,童装 著名 形象  人物一    人物二  商标  高档 童装 两个 著名 形象  舒克    贝塔  商标,1,0
TRAIN_SENT_ID_251834,梅超风,黄药师,黄药师 以此 暗器 惩治 偷窃 真经 、 叛离 师门 的 梅超风 。,人物二 以此 暗器 惩治 偷窃 真经  叛离 师门 人物一,-1,0
TRAIN_SENT_ID_250405,赵飞燕,赵合德,赵飞燕 、 赵合德 ， 那张 被 欲望 撑破 的 脸,人物一  人物二  那张 欲望 撑破 脸,1,0
TRAIN_SENT_ID_250630,鲁西西,皮皮鲁,第 237 集 伊丽莎白 在 稿件 上 签字 ； 鲁西西 叫醒 皮皮鲁 ； 歌唱家 喊 贝塔 万岁 ； 舒克 骂 贝塔 贝塔 不 生气,集 伊丽莎白 稿件 签字  人物一 叫醒 人物二  歌唱家 喊 贝塔 万岁  舒克 骂 贝塔 贝塔 生气,1,0
TRAIN_SENT_ID_284839,白浅,白真,瀛洲 取草 ， 借结魄 灯 ， 经 四哥 白真 提 点 ， 白浅 终于 明白 她 早已 爱上 夜华 。,瀛洲 取草  借结魄 灯  四哥 人物二 提 点  人物一 终于 明白 早已 爱上 夜华,1,0
TRAIN_SENT_ID_259930,周志文,周志康,周志文 和 周志康 ： 香港 艺员,人物一 人物二  香港 艺员,1,0
TRAIN_SENT_ID_255389,罗成,秦琼,于是 ， 秦琼 、 罗成 、 敬德 和 程咬金 翻身 上马 ， 追赶 而 去 。,人物二  人物一  敬德 程咬金 翻身 上马  追赶,1,0
TRAIN_SENT_ID_269927,沈春阳,赵本山,2013 - 03 - 02 ： 樱桃红 （ 38 集 ） 「 宋小宝 ， 沈春阳 ， 赵本山 ， 杨冰 」,樱桃红   集   宋小宝  人物一  人物二  杨冰,-1,0
TRAIN_SENT_ID_249235,皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 罗克 、 舒克 、 贝塔 是 他 笔下 文学 形象 。,人物一  人物二  罗克  舒克  贝塔 笔下 文学 形象,1,0
TRAIN_SENT_ID_266142,李昌镐,曹薰铉,曹薰铉 获 冠军 ， 李昌镐 获 亚军,人物二 获 冠军  人物一 获 亚军,-1,0
TRAIN_SENT_ID_249549,李蔡,李广,"《 史记 · 李将军 列传 》 和 《 汉书 · 李广 传 》 均 称 ： 其 从弟 李蔡 被 "" 封 为 乐安 侯 "" 。",史记  李将军 列传   汉书  人物二 传  均 称  从弟 人物一  封 乐安 侯,1,0
TRAIN_SENT_ID_266047,张学思,张学良,张学良 最 喜欢 张学思,人物二 喜欢 人物一,1,0
TRAIN_SENT_ID_254263,张顺,张横,水军 头领 张横 立功 心切 ， 不顾 张顺 劝阻 ， 率 二三百 人去 劫 关胜 营寨 ， 结果 被 关胜 部下 探知 。,水军 头领 人物二 立功 心切  不顾 人物一 劝阻  率 二三百 人去 劫 关胜 营寨  关胜 部下 探知,1,0
TRAIN_SENT_ID_274311,习乾平,习近平,习乾平 ， 女 ， 是 无产阶级 革命家 、 政治家 、 原 党和国家 领导人 习仲勋 之女 ， 是 党和国家 最高 领导人 习近平 的 同父异母 的 姐姐 。,人物一  女  无产阶级 革命家  政治家  原 党和国家 领导人 习仲勋 之女  党和国家 最高 领导人 人物二 同父异母 姐姐,1,0
TRAIN_SENT_ID_262237,尤二姐,尤三姐,第六十五回 贾二舍 偷 娶 尤二姐 / 尤三姐 思嫁 柳 二郎,第六十五回 贾二舍 偷 娶 人物一  人物二 思嫁 柳 二郎,1,0
TRAIN_SENT_ID_285613,韩笑,韩少云,韩笑 嗓音 甜美 ， 颇具 韩少云 大师 风范 。,人物一 嗓音 甜美  颇具 人物二 大师 风范,-1,0
TRAIN_SENT_ID_259797,李偲菘,李伟菘,最佳 制作 人 ： 阿弟仔 、 李偲菘 、 李伟菘 （ 蔡依林 《 舞娘 》 ） 蒙牛 酸酸乳 音乐 风云榜 摇滚 部分 : 最佳 摇滚歌手 ： 窦唯 《 雨吁 》,最佳 制作  阿弟仔  人物一  人物二  蔡依林  舞娘   蒙牛 酸酸乳 音乐 风云榜 摇滚 部分  最佳 摇滚歌手  窦唯  雨吁,1,0
TRAIN_SENT_ID_275458,李汉俊,李书城,李书城 对此 加以 保护 ， 叮嘱 李汉俊 一定 小声 交谈 ， 不要 惊动 邻里 ， 惹起 外人 的 注意 。,人物二 对此 保护  叮嘱 人物一 一定 小声 交谈  不要 惊动 邻里  惹起 外人 注意,1,0
TRAIN_SENT_ID_256884,仲由,孔子,孔子 对 公冶长 、 南容 的 评论 ， 客观 、 实际 ， 对 仲由 的 赞许 ， 体现 一种 开放 精神 。,人物二 公冶长  南容 评论  客观  实际  人物一 赞许  体现 一种 开放 精神,-1,0
TRAIN_SENT_ID_250572,鲁西西,皮皮鲁,皮皮鲁 、 鲁西西 、 罗克 、 舒克 、 贝塔 是 他 笔下 文学 形象 。,人物二  人物一  罗克  舒克  贝塔 笔下 文学 形象,1,0
TRAIN_SENT_ID_266054,张学思,张学良,尤其 是 张学良 胞弟 张学铭 和 虽 不同 母 但 感情 至 深 的 海军 副司令员 张学思 ， 也 都 对 可望而不可即 的 大哥 日思夜想 。,尤其 人物二 胞弟 张学铭 不同 母 感情 深 海军 副司令员 人物一  可望而不可即 大哥 日思夜想,1,0
TRAIN_SENT_ID_249267,皮皮鲁,鲁西西,皮皮鲁 、 鲁西西 、 罗克 、 舒克和贝塔 是 他 笔下 塑造 的 形象 。,人物一  人物二  罗克  舒克和贝塔 笔下 塑造 形象,1,0
TRAIN_SENT_ID_282739,周信,吕岳,周信 ， 九龙 岛 声名 山 炼气 士 ， 吕岳 之徒 。,人物一  九龙 岛 声名 山 炼气 士  人物二 之徒,-1,0
TRAIN_SENT_ID_273628,马阔海,马青山,召唤 者 ： 马阔海 / 李子 / 马青山,召唤  人物一  李子  人物二,1,0
TRAIN_SENT_ID_265494,薛蝌,薛蟠,薛蟠 、 薛蝌 一段 石火光阴 ， 悲喜 不了 。,人物二  人物一 一段 石火光阴  悲喜 不了,1,0
TRAIN_SENT_ID_266218,蓝提斯,谢加图,其 性格 沈默寡言 ， 相比 兄长 谢加图 的 稳重 ， 蓝提斯 显得 与世无争 。,性格 沈默寡言  相比 兄长 人物二 稳重  人物一 显得 与世无争,1,0
TRAIN_SENT_ID_255437,罗成,秦琼,秦琼 和 罗成 的 相遇 ， 是 亲人 间 大喜大悲 ， 劫后 重逢 的 感动 。,人物二 人物一 相遇  亲人 间 大喜大悲  劫后 重逢 感动,1,0
TRAIN_SENT_ID_251898,曹薰铉,李昌镐,编著 《 李昌镐 对局 集 》 、 《 曹薰铉 对局 集 》 、 《 李昌镐 的 大局观 》 等 书 。,编著  人物二 对局 集    人物一 对局 集    人物二 大局观  书,-1,0
TRAIN_SENT_ID_252440,颜回,孔子,颜回 早逝 ， 颜无繇 因 家里 穷 ， 就 请求 孔子 把 车子 卖 了 来 帮 他 安葬 。,人物一 早逝  颜无繇 家里 穷  请求 人物二 车子 卖 帮 安葬,-1,0
TRAIN_SENT_ID_278007,严贡生,严监生,11 严监生 与 严贡生,人物二 人物一,1,0
