sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_281916,谷开来,薄熙来,整个 八宝山 一号 告别 大厅 最 引人瞩目 的 是 他 最小 的 女儿 谷开来 和 她 的 夫婿 薄熙来 ， 以及 他们 的 儿子 薄瓜瓜 。,整个 八宝山 一号 告别 大厅 引人瞩目 最小 女儿 人物一 夫婿 人物二  儿子 薄瓜瓜,1,-1
TRAIN_SENT_ID_274433,仲满,武宗文,即使 是 在 “ 数落 ” 丈夫 仲满 的 不是 ， 但 武宗文 的 脸上 始终 都 是 幸福 的 表情 。,数落  丈夫 人物一  人物二 脸上 始终 幸福 表情,1,0
TRAIN_SENT_ID_276560,孔子,亓官氏,[ 8 - 9 ] 孔子 步入 仕途 : 鲁昭公 十年 （ 公元前 532 年 ） ， 亓官氏 生子 。,人物一 步入 仕途  鲁昭公 十年  公元前  年   人物二 生子,1,-1
TRAIN_SENT_ID_264190,刘备,孙尚香,三国 水浒 影视城 吴 王宫 后花园 : 吴 王宫 后花园 ， 左边 是 当年 刘备 、 孙尚香 练剑习 武 的 水榭 ， 后宫 底层 是 孙权 的 议事厅 、 书房 及 膳房 。,三国 水浒 影视城 吴 王宫 后花园  吴 王宫 后花园  左边 当年 人物一  人物二 练剑习 武 水榭  后宫 底层 孙权 议事厅  书房 膳房,1,1
TRAIN_SENT_ID_287270,惠恭皇后,宋徽宗赵佶,惠恭皇后 人物 简介 : 惠恭皇后 王氏 ( 1084 — 1108 年 ) ， 德州 刺史 王藻 之女 ， 宋徽宗赵佶 的 皇后 ， 汉族人 ， 生于 河南省 开封市 。,人物一 人物 简介  人物一 王氏     年   德州 刺史 王藻 之女  人物二 皇后  汉族人  生于 河南省 开封市,1,-1
TRAIN_SENT_ID_284742,陆立鼎,陆二娘,陆立鼎 是 金庸 先生 《 神雕侠侣 》 中 的 人物 ， 在 《 神雕侠侣 》 原文中 是 陆无双 的 爹 ， 妻子 为 陆二娘 。,人物一 金庸 先生  神雕侠侣  中 人物   神雕侠侣  原文中 陆无双 爹  妻子 人物二,1,-1
TRAIN_SENT_ID_260115,周海婴,许广平,鲁迅 常同 夫人 许广平 一起 ， 携着 爱子 周海婴 去 剧院 看 有趣 且 有 教育 意义 的 新戏 。,鲁迅 常同 夫人 人物二 一起  携着 爱子 人物一 剧院 有趣 教育 意义 新戏,-1,-1
TRAIN_SENT_ID_281785,聂晴,聂风,后人 ： 聂锋 、 聂人王 、 聂风 、 聂晴 、 易风 （ 聂正 ） 、 聂 天涯,后人  聂锋  聂人王  人物二  人物一  易风  聂正   聂 天涯,-1,0
TRAIN_SENT_ID_285761,时玮,高亚麟,得知 时玮 要 来 ， 高亚麟 决定 给 她 个 惊喜 。,得知 人物一  人物二 决定 惊喜,1,0
TRAIN_SENT_ID_265538,周萍,周朴园,2007 年 《 雷雨 》 饰 周朴园 周萍 导演 北京人艺 顾委,年  雷雨  饰 人物二 人物一 导演 北京人艺 顾委,-1,1
TRAIN_SENT_ID_276051,陈三立,陈宝箴,陈三立 ， 字伯严 ， 号 散原 ， 湖南 巡抚 陈宝箴 之子 ；,人物一  字伯严  号 散原  湖南 巡抚 人物二 之子,-1,-1
TRAIN_SENT_ID_285314,刘霓娜,刘烨,刘霓娜 ， 女 ， 内地 当红 影星 刘烨 与 法国 妻子 安娜 依斯所生 之 女 。,人物一  女  内地 当红 影星 人物二 法国 妻子 安娜 依斯所生 女,-1,-1
TRAIN_SENT_ID_265141,尤二姐,贾琏,贾琏 看上 了 尤二姐 （ 梁兰 诗 ） ， 瞒 着 王熙凤 金屋藏娇 。,人物二 看上 人物一  梁兰 诗   瞒 王熙凤 金屋藏娇,1,0
TRAIN_SENT_ID_273031,黄月英,黄承彦,SP 黄月英 人物 小传 : 黄月英 ， 荆州 沔南 白水 人 ， 沔阳 名士 黄承彦 之女 ， 诸葛亮 之妻 ， 诸葛瞻 之母 。,人物一 人物 小传  人物一  荆州 沔南 白水  沔阳 名士 人物二 之女  诸葛亮 之妻  诸葛瞻 之母,-1,-1
TRAIN_SENT_ID_269977,姚明,叶莉,2013 年 10 月 18 日 ， NBA 中国 赛 上海站 ， 姚明 叶莉 以及 女儿 姚沁蕾 到场 观战 ， 姚明 女儿 备受 欢迎 ， 加索尔 主动 逗小沁蕾 。,年  月  日   中国 赛 上海站  人物一 人物二 女儿 姚沁蕾 到场 观战  人物一 女儿 备受 欢迎  加索尔 主动 逗小沁蕾,1,-1
TRAIN_SENT_ID_256431,刘禅,甘夫人,曹操 军 追击 刘备 于 当阳 长阪 ， 甘夫人 和 刘禅 与 刘备 失散 ， 幸好 有 赵云 保护 ， 得 免于 难,曹操 军 追击 刘备 当阳 长阪  人物二 人物一 刘备 失散  幸好 赵云 保护  免于 难,-1,0
TRAIN_SENT_ID_249826,唐悠悠,关谷神奇,1 歌曲 简介 : 演唱 ： 关谷神奇 （ 王传君 饰 ） 、 唐悠悠 （ 邓家佳饰 ）,歌曲 简介  演唱  人物二  王传君 饰   人物一  邓家佳饰,1,-1
TRAIN_SENT_ID_272290,金正恩,金正日,我们 的 人民 拥护 伟大领袖 金日成 主席 和 金正日 统帅 ， 现在 也 拥护 金正恩 大将 。 ”,人民 拥护 伟大领袖 金日成 主席 人物二 统帅  现在 拥护 人物一 大将,-1,1
TRAIN_SENT_ID_272920,王岳伦,王诗龄,2013 年 ， 王岳伦 携 女儿 王诗龄 一起 参加 由 湖南卫视 推出 的 大型 亲子 真人秀 节目 《 爸爸 去 哪儿 》 ， 因 节目 收视 大热 而 受到 广泛 关注 。,年  人物一 携 女儿 人物二 一起 参加 湖南卫视 推出 大型 亲子 真人秀 节目  爸爸   节目 收视 大热 广泛 关注,-1,-1
TRAIN_SENT_ID_268678,孔子,颜徵在,孔子 : 姓孔 ， 名丘 ， 字 仲尼 ， 春秋 鲁国 人 ， 叔 梁纥 之子 ， 母 颜徵在 ， … …,人物一  姓孔  名丘  字 仲尼  春秋 鲁国  叔 梁纥 之子  母 人物二,-1,-1
TRAIN_SENT_ID_286890,沈仁英,崔元英,崔元英 与 沈仁英 在 2013 年 6 月 结束 的 MBC 《 百年 的 遗产 》 中 饰演 一对 夫妇 。,人物二 人物一  年  月 结束   百年 遗产  中 饰演 一对 夫妇,1,1
TRAIN_SENT_ID_274967,荆天明,荆轲,春去秋来 ， 丽姬于 秦宫 产下 荆轲 之子 荆天明 。,春去秋来  丽姬于 秦宫 产下 人物二 之子 人物一,-1,-1
TRAIN_SENT_ID_287167,汤洛雯,汤镇宗,因为 爸爸 是 汤镇宗 、 叔叔 是 汤镇业 ， 汤洛雯 让 人 备受 关注 。,爸爸 人物二  叔叔 汤镇业  人物一 备受 关注,-1,0
TRAIN_SENT_ID_272565,秦沛,红薇,荧屏 形象 : 1964 年 香港 邵氏 电影 《 潘金莲 》 ： 红薇 饰 王婆 （ 注 ： 红薇 为 尔冬升 、 姜大卫 、 秦沛 的 母亲 ）,荧屏 形象   年 香港 邵氏 电影  潘金莲   人物二 饰 王婆  注  人物二 尔冬升  姜大卫  人物一 母亲,-1,-1
TRAIN_SENT_ID_269029,刘德华,朱丽倩,2008 年 6 月 23 日 ， 刘德华 与 朱丽倩 在 美国 拉斯维加斯 注册 结婚 。,年  月  日  人物一 人物二 美国 拉斯维加斯 注册 结婚,1,1
TRAIN_SENT_ID_249979,张无忌,赵敏,6 ， 张无忌 和 赵敏 的 感情 更好 。,人物一 人物二 感情 更好,1,0
TRAIN_SENT_ID_270870,姜承,欧阳倩,姜承 · 欧阳倩 主题 诗词 一屏梅 ， 两屏梅 ， 试手 空呵颜似 谁 。,人物一  人物二 主题 诗词 一屏梅  两屏梅  试手 空呵颜似,1,0
TRAIN_SENT_ID_267365,许志安,郑秀文,而 这 一时期 ， 正好 是 郑秀文 与 许志安 相恋 的 时候 。,一时期  正好 人物二 人物一 相恋,1,-1
TRAIN_SENT_ID_278082,徐克,施南生,好多 前辈 施南生 、 黄斌 ， 多谢 徐克 （ 我入行 就 跟着 他 ） ， 多谢 刘伟强 麦兆辉 给 我 好多 机会 ， 感激 尔冬升 （ 这部 戏 的 监制 ） 。 ”,好多 前辈 人物二  黄斌  多谢 人物一  我入行 跟着   多谢 刘伟强 麦兆辉 好多 机会  感激 尔冬升  这部 戏 监制,1,1
TRAIN_SENT_ID_251240,廖仲恺,何香凝,廖仲恺 、 何香凝 纪念馆 开放 时间 : 每周 一至 周五 上午 8 : 00 ~ 12 : 00 ， 下午 14 : 30 ~ 17 : 00 ， 免费 对外开放 。,人物一  人物二 纪念馆 开放 时间  每周 一至 周五 上午         下午         免费 对外开放,1,1
TRAIN_SENT_ID_285818,陈执中,陈恕,英国 公 陈执中 : 陈执中 （ 990 - 1059 ） ， 字昭誉 ， 名 相 陈恕 之子 ， 北宋 洪州 南昌人 。,英国 公 人物一  人物一       字昭誉  名 相 人物二 之子  北宋 洪州 南昌人,-1,-1
TRAIN_SENT_ID_287030,袁奥,袁涣,袁奥 ， 袁涣 子 ， 行 足以 厉俗 ， 言约 而 理当 ， 官至 光禄勋 。,人物一  人物二 子  行 足以 厉俗  言约 理当  官至 光禄勋,-1,-1
TRAIN_SENT_ID_269883,张默,张国立,老公 的 春天 幕后 花絮 : ① 现实 中 张歆 艺比 张国立 小 26 岁 ， 还是 张国立 儿子 张默 的 大学 同学 。,老公 春天 幕后 花絮  ① 现实 中 张歆 艺比 人物二  岁  人物二 儿子 人物一 大学 同学,-1,-1
TRAIN_SENT_ID_276343,岳灵珊,林平之,林平之 在 与 岳灵珊 口角 争执 后 一剑 刺向 她 ， 言 自己 便是 为 向 左冷禅 宣示 投靠 之 决心 而 杀人 ， 岳灵珊 却说 他 不是故意 杀 她 ， 至死 不能 忘情 。,人物二 人物一 口角 争执 一剑 刺向  言 便是 左冷禅 宣示 投靠 决心 杀人  人物一 却说 不是故意 杀  至死 不能 忘情,1,-1
TRAIN_SENT_ID_257185,孙秀青,西门吹雪,西门吹雪 ﹝ 黄元申 ﹞ 自 目睹 其 夫人 孙秀青 ﹝ 黄杏秀 ﹞ 与 陆小凤 ﹝ 刘松仁 ﹞ 同 在 一床 以后 ， 便 下决心 杀掉 凤 。,人物二 ﹝ 黄元申 ﹞ 目睹 夫人 人物一 ﹝ 黄杏秀 ﹞ 陆小凤 ﹝ 刘松仁 ﹞ 一床 以后  便 下决心 杀掉 凤,1,1
TRAIN_SENT_ID_258027,黄睿靓,陈致中,吴淑真 家庭 情况 : 父亲 ： 吴昆 池 母亲 ： 吴王霞 长女 ： 陈幸妤 （ 夫 赵建铭 ） 次子 ： 陈致中 （ 妻 黄睿靓 ）,吴淑真 家庭 情况  父亲  吴昆 池 母亲  吴王霞 长女  陈幸妤  夫 赵建铭  次子  人物二  妻 人物一,1,-1
TRAIN_SENT_ID_278063,姜冏,姜维,维父 冏 （ 指 姜维 的 父亲 姜冏 ） ( 明 · 罗贯中 《 三国演义 》 ）,维父 冏  指 人物二 父亲 人物一   明  罗贯中  三国演义,-1,-1
TRAIN_SENT_ID_269201,陆雪琪,张小凡,小白 救出 周一 仙 等 人 ， 恰 电视剧 版 张小凡 时 陆雪琪 赶到 ， 救出 田不易 ， 巫 妖 把 天火 的 秘密 告诉 小白 ， 各自 离开 。,小白 救出 周一 仙  恰 电视剧 版 人物二 时 人物一 赶到  救出 田不易  巫 妖 天火 秘密 告诉 小白  离开,1,-1
TRAIN_SENT_ID_249945,张无忌,赵敏,张无忌 和 赵敏 能否 过 上 平静 的 生活 ？,人物一 人物二 平静 生活,1,1
TRAIN_SENT_ID_262857,熊美玲,林秋离,由 擅长于 感伤 情歌 的 林秋离 、 熊美玲 联手 打制 ， 曲调 温婉 缠绵 ， 加上 张长绫 的 倾情 演绎 ， 使 这 首歌 成为 此张 专辑 中 的 亮点 ， 最 值得 一听 。,擅长于 感伤 情歌 人物二  人物一 联手 打制  曲调 温婉 缠绵  加上 张长绫 倾情 演绎  首歌 成为 此张 专辑 中 亮点  值得 一听,1,1
TRAIN_SENT_ID_279558,李芳远,李成桂,李芳远 至此 无计可施 ， 只好 求助于 父亲 李成桂 的 挚友 无 学 大师 。,人物一 至此 无计可施  只好 求助于 父亲 人物二 挚友 学 大师,-1,-1
TRAIN_SENT_ID_270322,宣姜,卫宣公,1 人物 生平 : 卫宣公 本来 为 太子 公子 伋 （ 急子 ） 娶 妻子 ， 把 宣姜 迎娶 到 卫国 。,人物 生平  人物二 本来 太子 公子 伋  急子  娶 妻子  人物一 迎娶 卫国,1,-1
TRAIN_SENT_ID_274374,钱学森,钱均夫,钱均夫 对子 教诲 : 归国 后 的 钱学森 与 家人 合影 钱均夫 是 一位 非常 负责 的 父亲 。,人物二 对子 教诲  归国 人物一 家人 合影 人物二 一位 非常 负责 父亲,-1,-1
TRAIN_SENT_ID_279187,赵薇,黄有龙,黄有龙 先 带 赵薇 新春 返 新加坡 老家 度 新岁 ， 节目 多多 ， 相信 下周一 的 情人节 必 再有 惊喜 。,人物二 先 带 人物一 新春 返 新加坡 老家 度 新岁  节目 多多  相信 下周一 情人节 必 惊喜,1,0
TRAIN_SENT_ID_258959,王熙凤,贾琏,· 贾琏 王熙凤 的 夫妻生活,人物二 人物一 夫妻生活,1,1
TRAIN_SENT_ID_285443,蒋宏杰,魏哲浩,魏哲浩 与 蒋宏杰,人物二 人物一,1,0
TRAIN_SENT_ID_252210,秦嘉,徐淑,为 铭记 秦嘉 、 徐淑 在 五言诗 创作 上 的 贡献 ， 怀念 他们 感人 泪下 的 真挚 爱情 ， 通渭县 将 公园 以 秦嘉 、 徐淑 命名 。,铭记 人物一  人物二 五言诗 创作 贡献  怀念 感人 泪下 真挚 爱情  通渭县 公园 人物一  人物二 命名,1,1
TRAIN_SENT_ID_253603,沈浪,朱七七,三人 同时 爱上 巨富 朱富贵 之女 — — 朱七七 ， 而 七七 却 只 对 沈浪 另眼相待 。,三人 爱上 巨富 朱富贵 之女   人物二  七七 人物一 另眼相待,1,0
TRAIN_SENT_ID_282580,林于超,林依晨,林依晨 个人 情感 : 2014 年 10 月 29 日 下午 ， 林依晨 与 林于超 在 台北 订婚 。,人物二 个人 情感   年  月  日 下午  人物二 人物一 台北 订婚,1,-1
TRAIN_SENT_ID_286857,路青,艾未未,而 艾未未 仍 是 一贯 外向 ， 喜欢 不同 艺术 表达 ， 闪 出 不同 新奇 观点 ， 却 也 十分重视 路青 的 评价 ， 相信 她 的 艺术 直觉 。,人物二 一贯 外向  喜欢 不同 艺术 表达  闪 出 不同 新奇 观点  十分重视 人物一 评价  相信 艺术 直觉,1,0
TRAIN_SENT_ID_266980,关索,关羽,后来 与 关索 成亲 ， 关羽 自 传授 其 武艺 ， 因此 也 造就 了 鲍三娘 的 文武双全 。,后来 人物一 成亲  人物二 传授 武艺  造就 鲍三娘 文武双全,-1,1
TRAIN_SENT_ID_250951,霍震霆,朱玲玲,因为 霍震霆 的 特殊 身份 ， 又 比 朱玲玲 年长 14 岁 ， 这 段 婚姻 在 全港 引起 了 轰动 。,人物一 特殊 身份  人物二 年长  岁  段 婚姻 全港 引起 轰动,1,1
TRAIN_SENT_ID_273762,霍震霆,霍英东,黎锦文 潘 江伟 潘祖尧 霍英东 霍震霆,黎锦文 潘 江伟 潘祖尧 人物二 人物一,-1,0
TRAIN_SENT_ID_263625,叶莉,姚明,姚明 当时 还 在 掩饰 ， 说 是 在 等 刘炜 结束 训练 后 一起 出去 吃饭 ， 结果 叶莉 下楼 后 ， 两人 一前一后 走出 了 天坛 公寓 。,人物二 当时 掩饰  说 刘炜 结束 训练 一起 出去 吃饭  人物一 下楼  两人 一前一后 走出 天坛 公寓,1,-1
TRAIN_SENT_ID_261982,彭湃,周凤,在 彭家 ， 令 后人 难忘 的 还有 彭湃 的 母亲 周凤 ， 她 积极支持 彭湃 开展 革命 活动 ， 并 将 孩子 们 一个个 送 进 革命队伍 。,彭家  令 后人 难忘 人物一 母亲 人物二  积极支持 人物一 开展 革命 活动  孩子 一个个 送 进 革命队伍,-1,-1
TRAIN_SENT_ID_285354,齐孝公,齐桓公,2 东 门襄仲 遂 : 齐桓公 死后 ， 齐孝公 攻打 鲁国 ， 公子 遂 和 臧文仲 出使 楚国 求援 。,东 门襄仲 遂  人物二 死后  人物一 攻打 鲁国  公子 遂 臧文仲 出使 楚国 求援,-1,-1
TRAIN_SENT_ID_285072,桑昆,王汗,乃蛮 军至 ， 铁木真 派 阿勒 坛 、 忽察儿 、 答里 台 三 人为 先锋 ， 王汗 派 桑昆 、 札合 · 敢 不 、 必 勒格 · 别 乞 三 人为 先锋 。,乃蛮 军至  铁木真 派 阿勒 坛  忽察儿  答里 台 三 人为 先锋  人物二 派 人物一  札合  敢  必 勒格  乞 三 人为 先锋,-1,0
TRAIN_SENT_ID_265807,王茜,徐庆东,26 集 《 最高 任务 》 饰 何洋 导演 ： 徐庆东 合作 演员 ： 王茜 王挺 刘向京,集  最高 任务  饰 何洋 导演  人物二 合作 演员  人物一 王挺 刘向京,1,1
TRAIN_SENT_ID_278810,任盈盈,任我行,其后 ， 任我行 在 剿灭 五岳 剑 派 一役 中 ， 旧疾复发 ， 病故 ， 由 其 女 任盈盈 暂任 教主 。,其后  人物二 剿灭 五岳 剑 派 一役 中  旧疾复发  病故  女 人物一 暂任 教主,-1,-1
TRAIN_SENT_ID_271890,阎婆惜,宋江,当 宋江 向 走 到 码头 时 ， 遭到 了 云 阳子 的 袭击 ， 一个 蒙面 （ 阎婆惜 ） 侠客 突然 从 侧面 袭 来 杀死 了 云 阳子 ， 救出 了 宋江 。,人物二 走 码头 时  遭到 云 阳子 袭击  一个 蒙面  人物一  侠客 突然 侧面 袭 杀死 云 阳子  救出 人物二,1,-1
TRAIN_SENT_ID_249889,张无忌,赵敏,倚天 之 绝不 放手 内容简介 : 我 一直 认为 赵敏 和 张无忌 在 一起 太 浪费 了 。,倚天 绝不 放手 内容简介  一直 认为 人物二 人物一 一起 太 浪费,1,-1
TRAIN_SENT_ID_275211,丁力,冯程程,与 比 同时 ， 丁力 得知 妻子 冯程程 已进 修道院 ， 失望 痛心 之 余 ， 为 讨 母亲 欢心 ， 再娶 和 自己 毫无 感情 的 交际花 。,人物一 得知 妻子 人物二 已进 修道院  失望 痛心 余  讨 母亲 欢心  再娶 毫无 感情 交际花,1,-1
TRAIN_SENT_ID_277916,岑建勋,岑宁儿,3 婚姻状况 : 前夫 是 岑建勋 ， 1984 年 结婚 ， 1988 年 离异 ， 育有 一女 岑宁儿 ( Yoyo ) 。,婚姻状况  前夫 人物一   年 结婚   年 离异  育有 一女 人物二,-1,-1
TRAIN_SENT_ID_270864,姜承,欧阳倩,欧阳倩 想起 姜承 ， 便 委婉 地问 夏侯瑾轩 随行 的 折剑 弟子 是否 随 他 一起 回来 。,人物二 想起 人物一  便 委婉 地问 夏侯瑾轩 随行 折剑 弟子 是否 一起 回来,1,1
TRAIN_SENT_ID_279359,陈衡哲,任鸿隽,该书 影印 了 二人 的 家书 并 介绍 了 家书 背景 ， 生动 再现 了 任鸿隽 、 陈衡哲 为 科学 、 教育 事业 孜孜 奋斗 的 一生 。,该书 影印 二人 家书 介绍 家书 背景  生动 再现 人物二  人物一 科学  教育 事业 孜孜 奋斗 一生,1,-1
TRAIN_SENT_ID_263254,胡亥,秦始皇,秦二世 胡亥 从 继位 到 灭亡 仅 存续 了 短短的 三年 时间 ， 由 秦始皇 创建 的 大 秦 帝国 就 断送 在 了 短命 的 二世 胡亥 之手 。,秦二世 人物一 继位 灭亡 仅 存续 短短的 三年 时间  人物二 创建 秦 帝国 断送 短命 二世 人物一 之手,-1,-1
TRAIN_SENT_ID_275705,韩岫岩,王近山,韩岫岩 经历 : 朝鲜战争 结束 后 ， 王近山 回到 祖国 。,人物一 经历  朝鲜战争 结束  人物二 回到 祖国,1,0
TRAIN_SENT_ID_287150,马敬伯,马桂元,2 月 26 日 ： 马敬伯 ， 著名 相声 演员 ， 马三立 之 侄 ， 马桂元 之子 。,月  日  人物一  著名 相声 演员  马三立 侄  人物二 之子,-1,-1
TRAIN_SENT_ID_274880,晏几道,晏殊,一般 讲 到 北宋 词人 时 ， 称 晏殊 为大晏 ， 晏几道 为 小 晏 ， 时称 “ 二晏 ” 。,讲 北宋 词人 时  称 人物二 为大晏  人物一 晏  时称  二晏,-1,-1
TRAIN_SENT_ID_262924,熊美玲,林秋离,No.190 冲突 林秋离 熊美玲 梁朝伟,冲突 人物二 人物一 梁朝伟,1,0
TRAIN_SENT_ID_265649,袁泉,夏雨,2005 年 夏天 ， 夏雨 和 袁泉 联袂 主演 了 电影 《 上海 伦巴 》 ， 第一次 在 银幕 上以 恋人 的 形象 出现 。,年 夏天  人物二 人物一 联袂 主演 电影  上海 伦巴   第一次 银幕 上以 恋人 形象 出现,1,1
TRAIN_SENT_ID_251276,廖仲恺,何香凝,整个 墓区 的 布局 对称 严谨 ， 气势恢宏 ， 在 中山陵 的 所有 附葬 墓 中 ， 廖仲恺 何香凝 的 合葬墓 是 极 有 特点 的 。,整个 墓区 布局 对称 严谨  气势恢宏  中山陵 附葬 墓 中  人物一 人物二 合葬墓 极 特点,1,1
TRAIN_SENT_ID_283158,班淑娴,何太冲,白鹿子 ， 金庸 武侠小说 《 倚天 屠龙记 》 中 的 人物 ， 昆仑 派 掌门 ， 何足道 的 弟子 ， 何太冲 、 班淑娴 的 师父 ， 与 明教中 一个 高手 争斗 而 死 。,白鹿子  金庸 武侠小说  倚天 屠龙记  中 人物  昆仑 派 掌门  何足道 弟子  人物二  人物一 师父  明教中 一个 高手 争斗 死,1,-1
TRAIN_SENT_ID_259301,刘备,刘禅,扶不起 的 阿斗 原由 : 刘备 去世 后 ， 由 儿子 刘禅继 位 ， 刘禅 的 小 名叫 阿斗 ， 是 个 愚笨 无能 的 人 。,扶不起 阿斗 原由  人物一 去世  儿子 人物二继 位  人物二 名叫 阿斗  愚笨 无能,-1,-1
TRAIN_SENT_ID_263281,胡亥,秦始皇,公元前 210 年 ， 秦始皇 在 游览 路上 死去 ， 赵高 要 篡改 皇帝 的 遗书 ， 立 秦始皇 的 小儿子 胡亥 为 太子 。,公元前  年  人物二 游览 路上 死去  赵高 篡改 皇帝 遗书  立 人物二 小儿子 人物一 太子,-1,-1
TRAIN_SENT_ID_284397,殷温娇,陈光蕊,刘洪 《 西游记 》 中 的 人物 本是 船夫 ， 因 见财起意 ， 伙同 李彪 谋害 陈光蕊 ， 并 霸占 了 陈光蕊 的 妻子 殷温娇 ， 冒名顶替 做 了 江州 知府 。,刘洪  西游记  中 人物 本是 船夫  见财起意  伙同 李彪 谋害 人物二  霸占 人物二 妻子 人物一  冒名顶替 做 江州 知府,1,-1
TRAIN_SENT_ID_276169,苏蕙,窦滔,窦滔 为 前秦 苻 坚时 秦州 刺史 ， 被 谪戍 流沙 ， 其妻 苏蕙 织锦 为 回文诗 寄赠 。,人物二 前秦 苻 坚时 秦州 刺史  谪戍 流沙  其妻 人物一 织锦 回文诗 寄赠,1,-1
TRAIN_SENT_ID_270397,关平,关羽,张飞 见 关羽 之妻 胡氏身 怀有孕 ， 就 领走 关平 ， 放其 逃生 。,张飞 见 人物二 之妻 胡氏身 怀有孕  领走 人物一  放其 逃生,-1,1
TRAIN_SENT_ID_265517,周萍,周朴园,话剧 《 雷雨 》 饰 周朴园 、 周萍,话剧  雷雨  饰 人物二  人物一,-1,1
TRAIN_SENT_ID_277405,樊姬,楚庄王,听 了 樊姬 的 一番话 ， 楚庄王 觉得 十分 有 道理 ， 仔细 思量 ， 确实 如此 。,听 人物一 一番话  人物二 觉得 十分 道理  仔细 思量  确实,1,0
TRAIN_SENT_ID_276316,岳灵珊,林平之,天不绝人 愿 ， 故使 侬 见 郎 — — 我 看 岳灵珊 和 林平之,天不绝人 愿  故使 侬 见 郎   人物一 人物二,1,0
TRAIN_SENT_ID_262963,熊美玲,林秋离,两人 合作 的 第一首歌 ， 就是 来自 林秋离 和 熊美玲 相遇 相知 的 第一天 ， 林秋离 为 两人 相遇 写下 的 第一首 作品 ： 《 海鸥 的 天空 》 的 歌词 。,两人 合作 第一首歌  人物二 人物一 相遇 相知 第一天  人物二 两人 相遇 写下 第一首 作品   海鸥 天空  歌词,1,1
TRAIN_SENT_ID_286672,张瑶,陈科,陈科 家庭成员 : 妻子 ： 张瑶,人物二 家庭成员  妻子  人物一,1,-1
TRAIN_SENT_ID_277494,余鱼同,李沅芷,余鱼同 为 避 李沅 坐船 独行 ， 遇上 关东 三魔及 仇人 言伯干 等 ， 几次 遇险 ， 仗 机警 逃出 ， 亏得 李沅芷 假扮 他 引开 众人 ， 才 得 脱险 。,人物一 避 李沅 坐船 独行  遇上 关东 三魔及 仇人 言伯干  几次 遇险  仗 机警 逃出  亏得 人物二 假扮 引开 众人  脱险,1,0
TRAIN_SENT_ID_269916,张默,张国立,（ 新浪 娱乐 ） 张国立 导演 电视剧 : 张国立 影视剧 作品 : 张默 影视剧 作品 :,新浪 娱乐  人物二 导演 电视剧  人物二 影视剧 作品  人物一 影视剧 作品,-1,-1
TRAIN_SENT_ID_285170,王仲铭,王赐豪,王仲铭 公子 王赐豪 於 港 大 医学院 毕业 ， 是 耳鼻喉科 专科医生 。,人物一 公子 人物二 於 港 医学院 毕业  耳鼻喉科 专科医生,-1,1
TRAIN_SENT_ID_286926,张烈,拓跋月儿,任性 妄为 ， 很 让 其 姐姐 拓跋月儿 和 姐夫 张烈 头疼 ， 行事 不计后果 ，,任性 妄为  姐姐 人物二 姐夫 人物一 头疼  行事 不计后果,1,0
TRAIN_SENT_ID_269643,姜凯,黄奕,2009 年 8 月 ， 黄奕 和 姜凯 传出 婚讯 ， 两人 结识 41 天 就 闪婚 。,年  月  人物二 人物一 传出 婚讯  两人 结识  天 闪婚,1,1
TRAIN_SENT_ID_268621,潘金莲,武大郎,潘金莲 ， 张 大户 家 的 丫鬟 ， 美貌惊人 妩媚 艳丽 ， 嫁给 武大郎 为妻 ， 却 因为 勾结 西门庆 害死 武大郎 而 被 武松 所杀 。,人物一  张 大户 家 丫鬟  美貌惊人 妩媚 艳丽  嫁给 人物二 为妻  勾结 西门庆 害死 人物二 武松 所杀,1,1
TRAIN_SENT_ID_269269,陆雪琪,张小凡,张碧 晨用 醇厚 低沉 的 嗓音 唱 尽 《 青云 志 》 剧中 张小凡 、 碧瑶 、 陆雪琪 凄美 情缘 ， 让 人 动容 。,张碧 晨用 醇厚 低沉 嗓音 唱  青云 志  剧中 人物二  碧瑶  人物一 凄美 情缘  动容,1,-1
TRAIN_SENT_ID_283301,李俐,满文军,李俐 似乎 早就 预感 到 满文军 会 给 她 打电话 ， 接到 电话 后 ， 马上 就 答应 了 。,人物一 似乎 早就 预感 人物二 会 打电话  接到 电话  马上 答应,1,1
TRAIN_SENT_ID_272113,张翠山,殷素素,对此 懵然 不知 的 武当 五侠 张翠山 与 殷素素 婚后 十年 方知 此事 ， 愧怒 之余 ， 自刎 于 群雄 面前 。,对此 懵然 不知 武当 五侠 人物一 人物二 婚后 十年 方知 此事  愧怒 之余  自刎 群雄 面前,1,1
TRAIN_SENT_ID_265719,贾环,贾政,贾探春 是 中国 古典小说 《 红楼梦 》 主要 的 人物 ， 是 故事 主人公 贾宝玉 的 庶出 妹妹 ， 为 贾政 与 妾 赵姨娘 所 生 ， 与 贾环 同母 。,贾探春 中国 古典小说  红楼梦  主要 人物  故事 主人公 贾宝玉 庶出 妹妹  人物二 妾 赵姨娘 生  人物一 同母,-1,-1
TRAIN_SENT_ID_286762,江佩蓉,陶喆,江佩蓉 陶喆 求婚 : 婚纱照 ( 7 张 ),人物一 人物二 求婚  婚纱照   张,1,1
